age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,end,sex,age_cat,race,c_charge_degree,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,label
46.0,0.0,0.0,0.0,3.0,-1.0,1.0,688.0,1,1,0,3,0,1,0,0,1,1
20.0,0.0,0.0,0.0,1.0,-26.0,26.0,326.0,1,2,0,3,5,2,0,7,0,1
28.0,0.0,0.0,0.0,0.0,-1.0,1.0,320.0,0,0,0,1,2,1,0,3,1,0
41.0,0.0,0.0,0.0,0.0,-1.0,1.0,525.0,1,0,0,3,2,1,0,0,1,0
38.0,3.0,0.0,0.0,11.0,-1.0,1.0,1108.0,1,0,2,6,8,0,0,9,0,0
23.0,0.0,0.0,1.0,1.0,-1.0,1.0,1122.0,1,2,0,3,4,2,0,4,2,0
38.0,0.0,0.0,0.0,1.0,-1.0,1.0,914.0,1,0,5,3,0,1,0,0,1,0
67.0,0.0,0.0,0.0,5.0,-28.0,28.0,348.0,1,1,2,3,0,1,0,0,1,0
26.0,0.0,0.0,0.0,10.0,-6.0,6.0,371.0,1,0,0,8,5,2,0,3,1,1
27.0,0.0,0.0,0.0,0.0,-1.0,1.0,466.0,1,0,0,3,1,1,0,2,1,0
25.0,0.0,0.0,0.0,3.0,0.0,0.0,475.0,0,0,0,3,7,0,0,6,2,0
32.0,0.0,0.0,0.0,0.0,-1.0,1.0,298.0,1,0,3,7,0,1,0,0,1,1
22.0,0.0,0.0,0.0,0.0,-1.0,1.0,698.0,1,2,2,3,7,0,0,5,2,0
30.0,0.0,0.0,0.0,1.0,-82.0,83.0,934.0,1,0,0,2,1,1,0,1,1,0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0,0,0,7,6,2,0,5,2,0
49.0,0.0,0.0,0.0,3.0,-1.0,1.0,45.0,1,1,0,3,7,0,0,1,1,1
27.0,0.0,0.0,0.0,5.0,414.0,0.0,414.0,1,0,2,3,5,2,0,2,1,0
48.0,0.0,0.0,0.0,0.0,-1.0,1.0,918.0,1,1,2,3,0,1,0,0,1,0
24.0,0.0,0.0,0.0,1.0,0.0,1.0,1183.0,1,2,0,7,7,0,0,5,2,1
58.0,0.0,0.0,0.0,4.0,-1.0,1.0,651.0,1,1,3,3,0,1,0,0,1,0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,1,0,5,7,0,1,0,0,1,0
46.0,0.0,0.0,0.0,1.0,-37.0,37.0,852.0,1,1,2,3,0,1,0,0,1,1
38.0,0.0,0.0,0.0,3.0,-1.0,1.0,835.0,1,0,2,3,8,0,0,5,2,1
21.0,0.0,0.0,0.0,2.0,-1.0,1.0,156.0,1,2,0,3,6,2,0,7,0,1
43.0,0.0,0.0,0.0,2.0,-1.0,1.0,956.0,1,0,0,7,0,1,0,0,1,0
44.0,0.0,1.0,0.0,11.0,-1.0,1.0,476.0,0,0,0,3,7,0,0,4,2,1
31.0,0.0,0.0,0.0,7.0,-1.0,1.0,753.0,1,0,2,8,2,1,0,1,1,0
26.0,0.0,0.0,1.0,2.0,-1.0,1.0,631.0,0,0,2,7,2,1,0,3,1,0
25.0,0.0,0.0,1.0,9.0,0.0,1.0,537.0,1,0,0,3,6,2,0,3,1,0
27.0,0.0,0.0,0.0,1.0,-86.0,3.0,287.0,1,0,3,6,1,1,0,1,1,0
46.0,0.0,0.0,0.0,1.0,-1.0,1.0,481.0,0,1,0,3,0,1,0,0,1,0
47.0,0.0,0.0,0.0,5.0,-1.0,1.0,555.0,0,1,0,3,2,1,0,0,1,0
58.0,0.0,0.0,0.0,2.0,-1.0,1.0,1070.0,1,1,2,7,0,1,0,0,1,1
58.0,0.0,0.0,0.0,7.0,-1.0,1.0,250.0,1,1,2,3,6,2,0,2,1,1
32.0,0.0,0.0,1.0,0.0,-1.0,2.0,1132.0,0,0,2,7,0,1,0,0,1,0
34.0,0.0,0.0,0.0,4.0,-1.0,1.0,871.0,0,0,2,7,3,1,0,1,1,0
32.0,0.0,0.0,0.0,19.0,-1.0,1.0,246.0,1,0,0,3,9,0,0,9,0,1
29.0,0.0,0.0,0.0,4.0,-1.0,1.0,69.0,1,0,0,3,8,0,0,4,2,1
30.0,0.0,0.0,0.0,4.0,-5.0,5.0,281.0,0,0,0,2,2,1,0,2,1,0
27.0,0.0,0.0,1.0,5.0,-1.0,1.0,1138.0,1,0,0,8,4,2,0,2,1,1
45.0,0.0,0.0,0.0,5.0,230.0,233.0,230.0,1,1,0,3,0,1,0,0,1,0
22.0,0.0,0.0,0.0,3.0,0.0,1.0,684.0,1,2,0,3,5,2,0,4,2,1
26.0,0.0,0.0,0.0,1.0,-1.0,1.0,670.0,1,0,0,7,1,1,0,2,1,0
28.0,0.0,0.0,0.0,13.0,-1.0,1.0,559.0,1,0,0,2,7,0,0,2,1,1
29.0,0.0,0.0,0.0,7.0,0.0,0.0,531.0,1,0,0,2,2,1,0,1,1,1
55.0,0.0,0.0,0.0,0.0,-1.0,1.0,678.0,1,1,2,7,0,1,0,1,1,1
22.0,0.0,0.0,0.0,0.0,-5.0,6.0,864.0,1,2,0,2,3,1,0,5,2,1
38.0,0.0,0.0,0.0,0.0,-1.0,2.0,508.0,1,0,3,7,0,1,0,1,1,0
33.0,0.0,0.0,0.0,0.0,-1.0,1.0,1116.0,1,0,5,7,0,1,0,1,1,0
29.0,0.0,0.0,0.0,3.0,-1.0,1.0,279.0,1,0,2,3,5,2,0,2,1,1
27.0,0.0,0.0,0.0,1.0,-33.0,33.0,542.0,1,0,3,7,3,1,0,2,1,0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1,2,2,7,3,1,0,4,2,0
27.0,1.0,0.0,1.0,4.0,300.0,707.0,300.0,1,0,0,7,7,0,0,9,0,1
25.0,0.0,0.0,0.0,1.0,-1.0,1.0,424.0,1,0,5,7,3,1,0,5,2,1
31.0,0.0,0.0,1.0,16.0,-1.0,1.0,616.0,1,0,0,3,8,0,0,7,0,0
20.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,1,2,0,3,9,0,0,8,0,1
22.0,0.0,0.0,0.0,1.0,0.0,1.0,576.0,1,2,0,3,8,0,0,6,2,1
31.0,0.0,0.0,0.0,9.0,0.0,0.0,408.0,1,0,2,3,7,0,0,3,1,1
25.0,0.0,0.0,0.0,4.0,-1.0,1.0,1148.0,0,0,0,3,4,2,0,3,1,0
23.0,0.0,0.0,0.0,0.0,521.0,1.0,521.0,1,2,2,3,3,1,0,4,2,0
30.0,0.0,1.0,0.0,14.0,-79.0,79.0,462.0,1,0,3,3,3,1,0,5,2,1
28.0,0.0,0.0,0.0,1.0,-1.0,1.0,1094.0,1,0,0,7,2,1,0,2,1,0
43.0,0.0,0.0,0.0,0.0,-1.0,2.0,1052.0,0,0,2,7,1,1,0,0,1,0
27.0,0.0,0.0,0.0,0.0,-1.0,1.0,331.0,1,0,5,3,8,0,0,6,2,0
21.0,0.0,0.0,0.0,5.0,-1.0,1.0,570.0,1,2,0,7,4,2,0,5,2,1
47.0,0.0,0.0,0.0,15.0,-1.0,0.0,471.0,1,1,0,3,5,2,0,2,1,0
42.0,0.0,0.0,0.0,0.0,-3.0,4.0,468.0,1,0,0,3,0,1,0,0,1,1
37.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,1,0,2,7,0,1,0,1,1,0
43.0,0.0,0.0,0.0,0.0,-1.0,1.0,1053.0,1,0,0,3,0,1,0,0,1,1
34.0,0.0,0.0,0.0,12.0,-1.0,1.0,545.0,1,0,0,3,8,0,0,4,2,1
67.0,0.0,0.0,0.0,1.0,19.0,259.0,19.0,1,1,0,1,0,1,0,0,1,0
20.0,0.0,0.0,1.0,2.0,-1.0,0.0,62.0,1,2,0,3,6,2,0,8,0,1
28.0,0.0,0.0,0.0,1.0,-1.0,1.0,1047.0,1,0,2,3,3,1,0,1,1,0
34.0,0.0,0.0,0.0,4.0,-1.0,1.0,1096.0,1,0,2,3,4,2,0,5,2,0
23.0,0.0,0.0,0.0,3.0,-1.0,1.0,1132.0,0,2,2,3,9,0,0,8,0,0
23.0,0.0,0.0,0.0,3.0,-1.0,1.0,104.0,1,2,0,3,8,0,0,7,0,1
28.0,0.0,0.0,0.0,13.0,-1.0,1.0,822.0,1,0,0,2,6,2,0,6,2,0
31.0,0.0,0.0,0.0,1.0,-1.0,1.0,634.0,0,0,2,7,4,2,0,3,1,1
26.0,0.0,0.0,0.0,5.0,0.0,0.0,28.0,1,0,2,8,3,1,0,3,1,0
32.0,0.0,0.0,0.0,7.0,0.0,1.0,504.0,1,0,0,3,6,2,0,6,2,0
25.0,0.0,0.0,0.0,2.0,-1.0,1.0,744.0,0,0,0,7,3,1,0,3,1,0
32.0,0.0,0.0,0.0,11.0,-1.0,1.0,791.0,1,0,0,8,8,0,0,4,2,1
31.0,0.0,0.0,0.0,13.0,-1.0,1.0,1115.0,1,0,0,7,9,0,0,8,0,1
29.0,0.0,0.0,0.0,2.0,-1.0,2.0,482.0,1,0,0,3,0,1,0,1,1,1
26.0,0.0,1.0,0.0,6.0,-8.0,8.0,632.0,1,0,0,8,4,2,0,3,1,0
27.0,0.0,0.0,0.0,9.0,-8.0,8.0,457.0,1,0,0,3,7,0,0,7,0,0
23.0,0.0,0.0,0.0,0.0,-1.0,1.0,901.0,1,2,0,7,2,1,0,4,2,0
19.0,0.0,2.0,0.0,2.0,-1.0,1.0,566.0,1,2,0,3,9,0,0,8,0,1
30.0,0.0,0.0,0.0,7.0,-1.0,1.0,768.0,1,0,2,3,6,2,0,2,1,0
24.0,0.0,0.0,0.0,0.0,-1.0,1.0,72.0,1,2,0,3,4,2,0,3,1,1
35.0,0.0,0.0,0.0,6.0,0.0,0.0,916.0,1,0,0,3,7,0,0,4,2,1
27.0,0.0,0.0,0.0,15.0,-1.0,1.0,605.0,1,0,0,2,9,0,0,4,2,1
28.0,0.0,0.0,0.0,3.0,-1.0,1.0,1045.0,1,0,2,3,2,1,0,1,1,0
31.0,0.0,0.0,0.0,5.0,0.0,1.0,703.0,1,0,2,3,5,2,0,3,1,1
41.0,0.0,0.0,0.0,19.0,29.0,267.0,527.0,1,0,0,2,4,2,0,8,0,1
21.0,0.0,0.0,0.0,1.0,0.0,0.0,988.0,1,2,0,3,9,0,0,9,0,1
32.0,0.0,1.0,0.0,12.0,-1.0,1.0,689.0,1,0,0,3,8,0,0,6,2,1
38.0,0.0,0.0,0.0,0.0,-1.0,1.0,1179.0,1,0,2,3,0,1,0,0,1,0
25.0,0.0,0.0,0.0,1.0,-16.0,16.0,233.0,1,0,0,2,2,1,0,3,1,0
28.0,0.0,0.0,0.0,0.0,0.0,1.0,1073.0,1,0,2,3,1,1,0,1,1,0
45.0,0.0,0.0,0.0,15.0,-1.0,1.0,865.0,1,1,0,3,8,0,0,6,2,1
38.0,0.0,0.0,0.0,0.0,-1.0,1.0,1053.0,1,0,3,7,0,1,0,0,1,0
19.0,0.0,1.0,0.0,1.0,0.0,0.0,712.0,1,2,0,2,9,0,0,9,0,1
47.0,0.0,0.0,0.0,7.0,-1.0,1.0,95.0,1,1,0,2,0,1,0,0,1,1
40.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,1,0,2,7,0,1,0,0,1,0
32.0,0.0,1.0,0.0,13.0,680.0,451.0,783.0,1,0,0,7,7,0,0,8,0,1
24.0,0.0,0.0,0.0,0.0,-1.0,1.0,862.0,0,2,2,7,4,2,0,3,1,0
23.0,0.0,0.0,0.0,6.0,0.0,0.0,236.0,1,2,0,3,5,2,0,6,2,1
27.0,0.0,0.0,0.0,6.0,841.0,127.0,841.0,1,0,0,3,4,2,0,4,2,0
31.0,0.0,0.0,0.0,6.0,-1.0,1.0,1161.0,1,0,2,7,4,2,0,4,2,0
20.0,0.0,0.0,0.0,1.0,0.0,0.0,568.0,1,2,0,2,6,2,0,5,2,1
19.0,0.0,1.0,3.0,1.0,-1.0,1.0,404.0,1,2,2,3,9,0,0,9,0,1
27.0,0.0,0.0,0.0,6.0,-1.0,1.0,60.0,1,0,5,3,3,1,0,3,1,1
52.0,0.0,0.0,0.0,13.0,-1.0,1.0,491.0,1,1,5,3,6,2,0,5,2,1
48.0,0.0,0.0,0.0,13.0,-96.0,96.0,924.0,1,1,2,3,6,2,0,6,2,1
26.0,0.0,0.0,0.0,0.0,-3.0,3.0,501.0,1,0,0,8,2,1,0,2,1,1
48.0,0.0,0.0,0.0,9.0,0.0,0.0,1101.0,1,1,0,3,5,2,0,4,2,1
28.0,0.0,0.0,0.0,0.0,0.0,1.0,367.0,1,0,0,2,4,2,0,2,1,0
52.0,0.0,0.0,0.0,3.0,-22.0,22.0,596.0,1,1,2,3,1,1,0,1,1,0
24.0,0.0,1.0,1.0,3.0,0.0,0.0,490.0,1,2,2,3,7,0,0,4,2,1
27.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,1,0,0,7,1,1,0,2,1,0
20.0,0.0,0.0,0.0,0.0,-1.0,1.0,166.0,1,2,0,7,3,1,0,6,2,1
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,478.0,0,2,0,3,6,2,0,7,0,0
30.0,0.0,0.0,0.0,0.0,-2.0,2.0,597.0,1,0,3,3,0,1,0,0,1,0
41.0,0.0,0.0,0.0,31.0,0.0,1.0,631.0,1,0,5,3,8,0,0,4,2,1
26.0,0.0,0.0,0.0,2.0,-1.0,1.0,1095.0,1,0,0,3,1,1,0,2,1,0
19.0,0.0,0.0,0.0,3.0,-1.0,1.0,509.0,1,2,0,6,7,0,0,7,0,1
58.0,0.0,0.0,0.0,2.0,343.0,316.0,611.0,1,1,2,3,7,0,0,5,2,0
29.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1,0,2,3,1,1,0,1,1,1
54.0,0.0,0.0,0.0,3.0,-1.0,1.0,836.0,1,1,0,3,5,2,0,2,1,1
32.0,0.0,0.0,0.0,5.0,272.0,15.0,1177.0,1,0,2,3,4,2,0,2,1,1
32.0,0.0,0.0,0.0,4.0,-1.0,1.0,828.0,1,0,0,3,4,2,0,2,1,0
25.0,0.0,0.0,0.0,3.0,-1.0,1.0,968.0,1,0,0,3,5,2,0,3,1,1
26.0,0.0,0.0,0.0,10.0,-1.0,1.0,77.0,1,0,0,3,7,0,0,6,2,1
52.0,0.0,0.0,0.0,3.0,-1.0,1.0,411.0,1,1,0,3,0,1,0,1,1,0
23.0,0.0,0.0,0.0,0.0,-1.0,1.0,692.0,1,2,5,2,4,2,0,7,0,0
30.0,0.0,0.0,0.0,2.0,-1.0,1.0,530.0,1,0,2,3,2,1,0,1,1,0
41.0,2.0,0.0,1.0,14.0,41.0,1.0,1175.0,1,0,0,9,7,0,0,8,0,1
33.0,0.0,0.0,0.0,3.0,-1.0,1.0,392.0,1,0,0,3,4,2,0,1,1,1
26.0,0.0,0.0,0.0,3.0,-1.0,1.0,745.0,1,0,0,6,3,1,0,2,1,0
24.0,0.0,0.0,0.0,0.0,-3.0,3.0,768.0,1,2,2,3,4,2,0,3,1,0
35.0,0.0,0.0,0.0,0.0,-1.0,1.0,1072.0,1,0,0,3,6,2,0,1,1,0
22.0,0.0,0.0,0.0,0.0,-1.0,1.0,519.0,1,2,0,2,6,2,0,6,2,1
32.0,0.0,0.0,0.0,2.0,-58.0,58.0,127.0,1,0,0,2,9,0,0,6,2,0
24.0,0.0,0.0,0.0,4.0,-3.0,3.0,994.0,1,2,0,2,3,1,0,3,1,1
51.0,0.0,0.0,0.0,2.0,-39.0,36.0,1124.0,0,1,2,3,7,0,0,2,1,1
23.0,0.0,0.0,0.0,2.0,126.0,0.0,357.0,0,2,0,8,7,0,0,5,2,1
45.0,0.0,0.0,0.0,1.0,-48.0,49.0,508.0,1,1,0,3,1,1,0,0,1,1
27.0,0.0,0.0,0.0,12.0,-1.0,1.0,341.0,1,0,0,3,7,0,0,4,2,1
49.0,0.0,0.0,0.0,3.0,-1.0,1.0,1091.0,0,1,2,3,1,1,0,0,1,0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,0,0,0,2,0,1,0,0,1,0
52.0,0.0,0.0,0.0,13.0,-1.0,1.0,876.0,1,1,5,3,6,2,0,5,2,1
23.0,0.0,0.0,0.0,0.0,-1.0,1.0,294.0,1,2,0,7,2,1,0,3,1,1
23.0,0.0,0.0,1.0,1.0,-1.0,1.0,1156.0,1,2,3,3,5,2,0,3,1,1
22.0,0.0,0.0,2.0,0.0,-1.0,1.0,191.0,1,2,2,3,6,2,0,5,2,1
20.0,0.0,0.0,0.0,0.0,-1.0,1.0,97.0,0,2,0,3,5,2,0,5,2,0
47.0,0.0,0.0,0.0,2.0,-1.0,1.0,688.0,0,1,2,2,4,2,0,0,1,0
26.0,0.0,0.0,0.0,3.0,-1.0,1.0,1108.0,1,0,0,3,2,1,0,2,1,0
21.0,0.0,0.0,0.0,0.0,0.0,1.0,280.0,0,2,0,3,8,0,0,8,0,0
32.0,0.0,0.0,0.0,14.0,-1.0,1.0,456.0,1,0,0,3,8,0,0,5,2,1
32.0,0.0,0.0,0.0,11.0,-2.0,2.0,112.0,1,0,0,3,5,2,0,4,2,1
36.0,0.0,0.0,0.0,3.0,-1.0,1.0,1176.0,1,0,0,3,1,1,0,0,1,1
36.0,0.0,0.0,0.0,3.0,-27.0,27.0,475.0,0,0,2,3,5,2,0,6,2,1
28.0,0.0,0.0,0.0,6.0,-21.0,21.0,814.0,1,0,0,3,3,1,0,2,1,0
49.0,0.0,0.0,0.0,0.0,-4.0,4.0,1110.0,1,1,0,3,0,1,0,0,1,0
30.0,0.0,0.0,0.0,14.0,-1.0,1.0,1101.0,1,0,0,8,6,2,0,2,1,0
51.0,0.0,0.0,0.0,6.0,11.0,33.0,11.0,1,1,2,7,0,1,0,0,1,1
30.0,0.0,0.0,0.0,2.0,-1.0,1.0,1142.0,1,0,0,3,5,2,0,4,2,1
28.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,1,0,3,8,0,1,0,1,1,1
22.0,0.0,0.0,0.0,1.0,-97.0,97.0,890.0,0,2,0,2,5,2,0,5,2,0
27.0,0.0,0.0,0.0,1.0,-1.0,1.0,688.0,0,0,0,3,3,1,0,3,1,0
21.0,0.0,0.0,0.0,2.0,-34.0,34.0,967.0,1,2,0,3,3,1,0,5,2,0
57.0,0.0,0.0,0.0,0.0,-1.0,1.0,690.0,1,1,2,3,0,1,0,0,1,0
54.0,0.0,0.0,0.0,14.0,-1.0,1.0,426.0,1,1,2,7,3,1,0,2,1,1
36.0,0.0,0.0,0.0,1.0,-1.0,1.0,470.0,0,0,2,3,4,2,0,1,1,0
50.0,0.0,0.0,0.0,2.0,0.0,1760.0,934.0,1,1,0,8,5,2,0,4,2,0
22.0,0.0,0.0,0.0,3.0,-1.0,1.0,1175.0,1,2,0,3,8,0,0,8,0,0
33.0,0.0,2.0,3.0,11.0,-57.0,57.0,84.0,1,0,0,3,7,0,0,6,2,1
46.0,0.0,0.0,0.0,0.0,-1.0,1.0,924.0,1,1,5,3,0,1,0,0,1,0
20.0,0.0,0.0,1.0,0.0,-1.0,1.0,207.0,1,2,2,3,5,2,0,8,0,1
27.0,0.0,0.0,0.0,3.0,-1.0,0.0,829.0,1,0,0,3,8,0,0,6,2,1
72.0,0.0,0.0,0.0,3.0,-5.0,5.0,744.0,1,1,2,3,0,1,0,0,1,0
58.0,0.0,0.0,0.0,1.0,-1.0,1.0,241.0,1,1,2,3,0,1,0,0,1,0
22.0,0.0,0.0,0.0,0.0,-1.0,1.0,8.0,1,2,0,3,3,1,0,4,2,1
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,936.0,1,2,3,3,4,2,0,4,2,0
63.0,0.0,0.0,0.0,0.0,-1.0,1.0,890.0,1,1,0,7,0,1,0,0,1,0
25.0,0.0,1.0,0.0,2.0,-1.0,1.0,177.0,1,0,0,3,6,2,0,2,1,1
31.0,0.0,0.0,0.0,1.0,-1.0,1.0,782.0,1,0,2,3,2,1,0,1,1,1
24.0,0.0,0.0,0.0,2.0,-1.0,1.0,1105.0,1,2,2,3,6,2,0,4,2,1
23.0,0.0,0.0,0.0,0.0,-2.0,2.0,389.0,1,2,0,7,3,1,0,3,1,1
31.0,0.0,0.0,0.0,9.0,0.0,0.0,438.0,1,0,0,3,7,0,0,4,2,1
21.0,0.0,0.0,0.0,3.0,-1.0,1.0,516.0,1,2,0,3,8,0,0,5,2,1
52.0,0.0,0.0,0.0,1.0,-1.0,1.0,1175.0,1,1,2,6,0,1,0,0,1,0
20.0,0.0,0.0,0.0,0.0,-2.0,2.0,297.0,1,2,5,3,3,1,0,6,2,0
28.0,0.0,0.0,0.0,2.0,-1.0,1.0,366.0,1,0,2,3,1,1,0,2,1,1
59.0,0.0,0.0,0.0,15.0,-1.0,1.0,534.0,1,1,0,7,5,2,0,1,1,1
32.0,0.0,0.0,0.0,1.0,0.0,0.0,123.0,1,0,2,3,0,1,0,0,1,1
25.0,0.0,0.0,0.0,2.0,-23.0,23.0,405.0,1,0,0,4,3,1,0,3,1,0
33.0,2.0,0.0,0.0,9.0,-1.0,1.0,1088.0,1,0,0,8,8,0,0,8,0,1
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,1067.0,0,2,2,7,4,2,0,6,2,0
27.0,1.0,2.0,1.0,6.0,-1.0,1.0,1153.0,1,0,0,8,9,0,0,9,0,0
51.0,0.0,0.0,0.0,0.0,-1.0,1.0,1117.0,1,1,2,7,0,1,0,0,1,0
32.0,0.0,0.0,0.0,0.0,-1.0,1.0,664.0,1,0,2,3,0,1,0,0,1,0
40.0,0.0,0.0,0.0,4.0,0.0,1.0,76.0,1,0,2,3,6,2,0,6,2,0
20.0,0.0,0.0,3.0,2.0,-1.0,1.0,207.0,0,2,0,3,9,0,0,8,0,1
26.0,0.0,0.0,0.0,2.0,-1.0,1.0,1147.0,1,0,2,3,4,2,0,5,2,0
21.0,0.0,0.0,0.0,1.0,-1.0,1.0,419.0,1,2,2,2,2,1,0,4,2,0
24.0,0.0,0.0,0.0,2.0,0.0,0.0,404.0,0,2,0,8,5,2,0,4,2,0
48.0,0.0,0.0,0.0,1.0,-1.0,1.0,497.0,1,1,2,7,0,1,0,0,1,0
29.0,0.0,0.0,0.0,6.0,-3.0,4.0,58.0,1,0,2,3,4,2,0,1,1,1
25.0,0.0,0.0,0.0,5.0,-1.0,1.0,265.0,1,0,0,7,4,2,0,3,1,1
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,327.0,1,2,0,2,7,0,0,6,2,1
23.0,0.0,0.0,0.0,0.0,-1.0,1.0,529.0,1,2,0,7,2,1,0,2,1,0
33.0,0.0,0.0,0.0,0.0,-1.0,1.0,31.0,1,0,2,3,0,1,0,0,1,1
33.0,0.0,0.0,0.0,3.0,-1.0,1.0,740.0,0,0,0,7,3,1,0,0,1,0
51.0,0.0,0.0,1.0,12.0,-1.0,1.0,646.0,1,1,0,3,7,0,0,2,1,1
33.0,0.0,0.0,0.0,0.0,-1.0,1.0,970.0,0,0,0,3,2,1,0,1,1,0
47.0,0.0,0.0,0.0,28.0,-1.0,1.0,496.0,1,1,2,3,8,0,0,2,1,1
28.0,0.0,0.0,0.0,9.0,-134.0,134.0,963.0,1,0,2,1,6,2,0,7,0,0
31.0,0.0,0.0,0.0,3.0,-1.0,1.0,1036.0,0,0,0,7,1,1,0,1,1,1
46.0,0.0,0.0,0.0,3.0,-33.0,33.0,462.0,1,1,0,7,5,2,0,6,2,1
38.0,0.0,0.0,0.0,1.0,-1.0,1.0,382.0,1,0,0,3,7,0,0,1,1,0
41.0,0.0,0.0,0.0,3.0,265.0,372.0,730.0,1,0,2,3,8,0,0,0,1,0
55.0,0.0,0.0,0.0,4.0,-1.0,1480.0,541.0,1,1,0,9,7,0,0,2,1,0
36.0,0.0,0.0,0.0,9.0,-1.0,1.0,1094.0,1,0,0,3,6,2,0,6,2,1
53.0,0.0,0.0,0.0,11.0,-1.0,0.0,758.0,1,1,0,3,2,1,0,1,1,0
44.0,0.0,0.0,0.0,7.0,-42.0,42.0,541.0,1,0,3,3,2,1,0,3,1,1
31.0,0.0,0.0,0.0,5.0,0.0,0.0,324.0,1,0,3,3,5,2,0,5,2,1
56.0,0.0,0.0,0.0,3.0,-1.0,1.0,787.0,0,1,2,3,0,1,0,0,1,0
21.0,0.0,0.0,11.0,2.0,-1.0,1.0,587.0,1,2,0,3,9,0,0,8,0,0
54.0,0.0,0.0,0.0,2.0,0.0,1.0,656.0,0,1,2,3,0,1,0,0,1,0
24.0,0.0,0.0,0.0,0.0,-1.0,2.0,889.0,0,2,2,7,9,0,0,5,2,0
25.0,0.0,0.0,0.0,2.0,-1.0,1.0,701.0,1,0,3,3,4,2,0,2,1,1
30.0,0.0,0.0,0.0,0.0,-1.0,1.0,368.0,1,0,0,3,1,1,0,1,1,1
27.0,0.0,0.0,0.0,0.0,-1.0,1.0,513.0,1,0,0,7,1,1,0,1,1,1
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,96.0,1,2,5,3,4,2,0,7,0,1
51.0,1.0,0.0,0.0,19.0,-1.0,1.0,706.0,1,1,0,3,7,0,0,2,1,1
41.0,2.0,0.0,0.0,16.0,379.0,1.0,412.0,1,0,0,3,6,2,0,4,2,1
58.0,0.0,0.0,0.0,38.0,-112.0,112.0,576.0,1,1,0,3,6,2,0,1,1,1
21.0,0.0,1.0,0.0,6.0,-19.0,1.0,649.0,1,2,0,2,7,0,0,6,2,1
34.0,0.0,0.0,0.0,5.0,-1.0,43.0,973.0,1,0,2,8,1,1,0,3,1,1
25.0,0.0,0.0,0.0,4.0,-1.0,1.0,175.0,1,0,0,3,7,0,0,2,1,1
47.0,0.0,0.0,0.0,0.0,-1.0,1.0,506.0,1,1,2,2,0,1,0,0,1,0
22.0,0.0,0.0,0.0,0.0,0.0,1.0,832.0,1,2,0,3,2,1,0,4,2,1
26.0,1.0,0.0,0.0,1.0,79.0,1637.0,79.0,1,0,3,6,4,2,0,3,1,1
24.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.0,1,2,2,3,1,1,0,2,1,0
43.0,0.0,0.0,0.0,3.0,-4.0,4.0,126.0,1,0,0,8,0,1,0,0,1,1
27.0,0.0,0.0,1.0,8.0,-1.0,1.0,20.0,1,0,0,2,6,2,0,3,1,1
26.0,0.0,0.0,0.0,2.0,-1.0,1.0,288.0,1,0,0,3,3,1,0,2,1,1
24.0,0.0,0.0,0.0,0.0,-2.0,3.0,907.0,1,2,0,7,4,2,0,4,2,0
30.0,0.0,0.0,0.0,3.0,0.0,0.0,459.0,1,0,0,3,2,1,0,2,1,0
20.0,0.0,0.0,1.0,1.0,0.0,1.0,511.0,1,2,0,7,3,1,0,7,0,0
29.0,0.0,0.0,0.0,3.0,-1.0,1.0,964.0,1,0,2,3,3,1,0,1,1,1
45.0,0.0,0.0,0.0,6.0,-1.0,1.0,107.0,1,1,0,3,1,1,0,1,1,0
56.0,0.0,0.0,0.0,17.0,41.0,53.0,41.0,1,1,2,3,3,1,0,3,1,1
22.0,0.0,0.0,0.0,0.0,-1.0,1.0,231.0,1,2,3,3,1,1,0,3,1,1
24.0,0.0,0.0,0.0,1.0,-1.0,2.0,282.0,1,2,0,3,3,1,0,3,1,1
26.0,0.0,1.0,0.0,6.0,-8.0,8.0,891.0,1,0,0,8,4,2,0,3,1,0
24.0,5.0,0.0,0.0,5.0,-1.0,1.0,742.0,1,2,0,3,7,0,0,8,0,1
28.0,0.0,0.0,0.0,4.0,-1.0,1.0,746.0,1,0,0,7,1,1,0,1,1,1
22.0,0.0,0.0,0.0,0.0,-2.0,2.0,1149.0,0,2,2,3,6,2,0,5,2,1
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,276.0,1,2,0,3,4,2,0,6,2,0
